,Unnamed: 0,Odio_Bol,is_reply,sent_analysis_class,sent_analysis_compound,has_all_caps,has_emoji,punct_index,has_hurtlex,hurtlex_index,normalized,norm_lemma
1498,1498,0,1,neu,pos,0,False,0.0642857142857142,0,0.0,username estava rendido e simplesmente o executaram . nenhuma honra nisso . não dá para defender . realmente essa … url,render simples executar nenhum honra em isso nao defender real
1499,1499,0,1,neu,pos,1,False,0.0652173913043478,0,0.0,username execução . a lei vale pra todos .,execucao lei valer para o todo
1500,1500,0,1,neu,neu,0,False,0.0925925925925925,0,0.0,username vim de periferia e já vi coisa pior .,vir periferia ja ver coisa pior
1501,1501,0,1,neu,neg,0,False,0.048780487804878,0,0.0,username ainda estão tendo lucro ? hashtag ultimamente coleciona derrotas .,ainda estao ter lucro ultimamente colecionar derrota
1502,1502,0,1,neu,neg,1,False,0.1,1,0.0454545454545454,"username desculpa . mas foi execução na cara dura , e pelo vídeo parece que o polícia jogou a arma fora . se a le … url",culpar execucao cara durar video parecer policiar jogar arma le
1503,1503,0,1,neu,neu,0,False,0.1612903225806451,0,0.0,username infelizmente ? ? ? ?,infeliz
1504,1504,1,1,neu,pos,0,False,0.032258064516129,0,0.0,"username segundo a caju : "" o choro é livre "" kkk eles só estão recolhendo os frutos que plantaram durante toda a vida","segundo caju "" chorar livre "" kkk so estao recolher fruto plantar durante todo vida"
1505,1505,0,1,neu,neu,0,False,0.0212765957446808,0,0.0,username number milhões no primeiro semestre,milhoes primeiro semestre
1506,1506,0,1,neu,pos,0,False,0.0266666666666666,1,0.0769230769230769,"username inversão de valores mesmo , a polícia já não segue mais a lei",inversao valor policiar ja nao seguir lei
1507,1507,0,1,neu,pos,0,False,0.0526315789473684,0,0.0,username não seria bem lucro . cento e tantos milhões de prejuízos no primeiro semestre .,nao bem lucro cento tanto milhoes prejuizos primeiro semestre
1508,1508,0,1,neu,neu,0,False,0.0303030303030303,0,0.0,"username demissão em massa , fim de programas que se arrastavam desde number , é o fim do gigante",demissao massa fim programa arrastar desde fim gigante
1509,1509,0,1,neg,neg,0,False,0.0652173913043478,0,0.0,"username isso foi execução , assassinato !",execucao assassinato
1510,1510,0,1,neu,pos,0,False,0.0384615384615384,1,0.05,"username bem , o cara tava rendido , eu sei que era um filho da puta e tudo mais , mas tava rendido e desarmado",bem cara tava render saber filho puta tudo tava render armar
1511,1511,0,1,neu,neg,1,False,0.05,1,0.0476190476190476,"username infelizmente tenho que falar que foi execução mesmo o cara estava rendido e desarmado , o outro da um te … url",infeliz falar execucao cara render armar outro
1512,1512,0,1,neu,neg,0,False,0.0196078431372549,0,0.0,username sim number foi a pior mesmo esse ano também,sim pior ano tambem
1513,1513,0,1,neu,neu,0,False,0.0666666666666666,0,0.0,username ele matou quem ?,matar
1514,1514,0,1,neu,neu,0,True,0.0555555555555555,0,0.0,username 🥳 🍾,username 🥳 🍾
1515,1515,0,1,neu,neg,0,False,0.16,0,0.0,"username está aqui , ó : url",aqui
1516,1516,1,1,neu,neu,0,False,0.09375,0,0.0,username cpf's cancelados .,cpf s cancelar
1517,1517,0,1,neu,neg,0,True,0.0534351145038167,0,0.0,username segundo a cânon a crise se da pela pressão em diminuir as emissões de co2 . não entendi o post 🤔 url,segundo canon crise pressao diminuir emissoes co2 nao entender post
1518,1518,1,1,neu,pos,0,False,0.1123595505617977,0,0.0,"username mais uma da série "" ar és pé it a a polícia , vagabundo ! "" url","seriar "" ar es pe it policiar vagabundo """
1519,1519,0,1,neu,neu,0,False,0.053763440860215,0,0.0,username está parecendo mais o batalhão do dedé . dois caras com number teriam varrido eles .,parecer batalhao dede dois cara varrer
1520,1520,0,1,neu,neu,0,True,0.0588235294117647,0,0.0,username username 👏 👏 👏 👏 👏,username username 👏 👏 👏 👏 👏
1521,1521,0,1,neu,pos,0,False,0.0714285714285714,1,0.05,"username herança do hillary , ele já tinha deixado claro sobre essas ações . para en a que eu não tenho salvo o vídeo … url",heranca hillary ja deixar claro sobre acoes en nao salvo video
1522,1522,0,1,neu,neg,0,False,0.0388349514563106,0,0.0,username se isso teve se sido feito pelo pertinaz tinha sobrado nem a alma desse casal aí viu .,ser fazer pertinaz sobrar alma de esse casal ai ver
1523,1523,0,1,pos,pos,0,False,0.0277777777777777,0,0.0,username concluído com sucesso,concluido sucesso
1524,1524,0,1,neu,neu,1,False,0.0266666666666666,1,0.0909090909090909,username e tome perfume da avon na cara fragrância pimenta malagueta .,tomar perfume avon cara fragrancia pimenta malagueta
1525,1525,1,1,neu,neg,0,False,0.05,0,0.0,username um ele levou pro inferno .,levar para o inferno
1526,1526,0,1,neu,neu,0,False,0.0277777777777777,0,0.0,username quem dia a terra de primeiro mundo vivendo como terceiro .,dia terra primeiro mundo viver terceiro
1527,1527,0,1,neu,neu,0,False,0.0606060606060606,0,0.0,username anotaram a placa ?,anotar placa
1528,1528,0,1,neu,neg,0,False,0.0212765957446808,1,0.2857142857142857,username que loucura foi essa desse rapaz,loucura de esse rapaz
1529,1529,1,1,neg,neg,1,False,0.0571428571428571,0,0.0,"username na moral infelizmente essa puta não morreu , ela que deveria ter sido morta , essa puta deveria ter to … url",moral infeliz puta nao morrer dever ter ser morto puta dever ter to
1530,1530,0,1,neu,neg,0,False,0.0465116279069767,0,0.0,"username se isso é a elite , imagino quem não tem essa denominação . que desastre !",elite imaginar nao denominacao desastre
1531,1531,0,1,neu,neg,1,False,0.0689655172413793,0,0.0,"username o oficial foi morto ? ? ? se sim infelizmente , que esteja em um bom lugar !",oficial morto sim infeliz bom lugar
1532,1532,0,1,neu,neu,1,False,0.0117647058823529,1,0.125,username o pessoal do fique em casa que a economia a gente vê depois está revoltada,pessoal ficar casa economia gente ve revoltar
1533,1533,0,1,neu,neg,0,False,0.0303030303030303,1,0.0476190476190476,"username eu fico feliz , quando vejo europeus e norte americanos sofrendo , eles tem . que pagar por todo mal que fizeram ao mundo",ficar feliz ver europeu norte americano sofrer pagar todo mal fazer mundo
1534,1534,0,0,neu,neu,0,False,0.217391304347826,0,0.0,url,url
1535,1535,0,0,neu,neu,0,False,0.217391304347826,0,0.0,url,url
1536,1536,0,1,neu,neu,0,False,0.0392156862745098,0,0.0,username que a china se lasque cada vez mais .,china lascar cada vez
1537,1537,0,1,neu,neu,0,False,0.0297029702970297,0,0.0,"username isso pode afetar o brasil , pelo fato de sermos dependentes da china em algumas coisas .",poder afetar brasil fato ser depender china algum coisa
1538,1538,1,1,neu,neg,0,False,0.0535714285714285,0,0.0,username muito bom . cpf foi cancelado ou só rasgou .,bom cpf cancelar so rasgar
1539,1539,0,1,neu,neu,1,False,0.0344827586206896,0,0.0,username lazarento dos papás,lazarento papas
1540,1540,0,1,neu,neu,0,False,0.0377358490566037,0,0.0,username produtos duráveis fabricados na china ?,produto duraveis fabricar china
1541,1541,0,1,neu,neg,0,False,0.0246913580246913,1,0.125,"username pau no cu da 🇨🇳 , ou param eles agora ou vamos ser parado no futuro",pau cu param agora ir ser parar futuro
1542,1542,0,1,neg,neg,0,True,0.0263157894736842,1,0.1666666666666666,username 👏 👏 👏 👏 👏 👏 foda se china 🇨🇳,foda china
1543,1543,0,1,neu,neg,0,False,0.0185185185185185,0,0.0,username isso pode causar uma guerra por recurso,poder causar guerra recurso
1544,1544,0,1,pos,pos,0,True,0.0303030303030303,0,0.0,username muito bom 👏 🏻 👏 🏻 👏 🏻 👏 🏻,bom
1545,1545,0,1,neu,neu,0,False,0.0227272727272727,0,0.0,username da lê inflação nos emergentes,le inflacao emergente
1546,1546,0,1,neu,neg,1,False,0.0647482014388489,1,0.0416666666666666,"username é por aí , ainda que tenda a crescer a tensão mundial , ou faz agora ou o dano vai ser muito maior . o … url",ai ainda tender crescer tensao mundial fazer agora dano ir ser maior
1547,1547,0,1,neu,neg,1,False,0.0693069306930693,1,0.1176470588235294,username que merda esse polícia fez ! ! ! a mulher dele vai fazer ele lavar a cozinha agora . rsrsrsss,merda policiar fazer mulher ir fazer lavar cozinha agora rsrsrsss
1548,1548,1,1,neu,pos,0,True,0.0131578947368421,0,0.0,username traga uma medalha pra esse guerreiro 💪 fez o certo de sapecar,tragar medalha para o guerreiro fazer certo sapecar
1549,1549,1,1,neu,neg,1,False,0.0512820512820512,0,0.0,username mais dois cpf cancelado .,dois cpf cancelar
1550,1550,1,1,neu,neu,0,False,0.0333333333333333,1,0.2222222222222222,username tem de ser desse jeito mesmo . tchau vagabundo,ser de esse jeito tchau vagabundo
1551,1551,1,1,neu,pos,0,False,0.03125,0,0.0,username que satisfação aspira . bota na conta do papa kkk,satisfacao aspirar bota contar papa kkk
1552,1552,1,1,neu,pos,0,False,0.036144578313253,1,0.0833333333333333,"username parabéns , não economizou nos projéteis . lugar de vagabundo é no chão",parabens nao economizar projetar lugar vagabundo chao
1553,1553,1,1,neu,neu,0,True,0.0779220779220779,1,0.125,username 👏 👏 👏 👏 👏 👏 leva embora esses vadio satanás url,levar embora vadio satanas
1554,1554,1,1,neu,neg,1,False,0.0166666666666666,0,0.0,username number cpf cancelados que vai pro quinto dos inferno,cpf cancelar ir para o quinto inferno
1555,1555,1,1,pos,pos,0,False,0.0294117647058823,0,0.0,username delicia tomafdputas,deliciar tomafdputas
1556,1556,1,1,neu,pos,0,True,0.0298507462686567,0,0.0,username parabéns pela atitude 👏 🏼 👏 🏼 👏 🏼 👏 🏼 dois cpf's cancelados,parabens atitude dois cpf s cancelar
1557,1557,1,1,neu,neu,0,True,0.0178571428571428,0,0.0,username 👏 👏 👏 👏 🤣🤣🤣🤣 agora vão falar que era inocente,agora vao falar inocente
1558,1558,0,1,neu,neg,0,False,0.0169491525423728,1,0.0454545454545454,"username punk a cena , da pra perceber a adrenalina que o cara estar por correr risco de vida e conseguir se salvar",punk cena pra perceber adrenalina cara estar correr risco vida conseguir salvar
1559,1559,0,1,neu,neu,0,False,0.1578947368421052,0,0.0,username url,username url
1560,1560,0,1,neu,neu,0,False,0.0571428571428571,0,0.0,"username hum . como você já tentou os passos que passamos anteriormente , envie um relatório detalhado de feedback … url",hum voce ja tentar passo passar anterior enviar relatorio detalhar feedback
1561,1561,1,1,neu,neu,0,False,0.2708333333333333,0,0.0,username menos dois ver . a . kg . a . bom . cu . não . de . o . sim .,menos dois ver quilograma bom cu nao sim
1562,1562,0,1,neu,neu,0,False,0.1578947368421052,0,0.0,username url,username url
1563,1563,1,1,pos,pos,0,False,0.0434782608695652,0,0.0,username ele tem que ganhar uma medalha .,ganhar medalha
1564,1564,1,1,neu,neg,0,False,0.0135135135135135,1,0.0909090909090909,username finalmente menos dois vão roubar no quinto dos infernos agora,final menos dois vao roubar quinto inferno agora
1565,1565,1,1,neu,pos,0,True,0.0393700787401574,1,0.0476190476190476,"username parabéns guerreiro . quando a ovelha está armada o lobo dorme com fome . no caso em questão , dorme pra sempre . 👹 👹 👹",parabens guerreiro ovelha armar lobo dormir fome caso questao dormir pra sempre
1566,1566,1,1,neu,pos,0,True,0.0459770114942528,1,0.1666666666666666,username lá em brasília . está cheio de bandidos querendo roubar nossa liberdade 👍 🙁,lo brasilia cheio bandido querer roubar liberdade
1567,1567,0,1,neu,neu,0,False,0.0217391304347826,0,0.0,username resultado só por uma cervejinha,resultado so cervejinha
1568,1568,1,1,pos,pos,0,False,0.0344827586206896,1,0.2,"username belo e moral , com bandido tem que ser assim",belo moral bandido ser assim
1569,1569,1,1,neu,neu,0,False,0.0357142857142857,0,0.0,"username parabéns , me en os um que destruiria famílias",parabens en destruir familias
1570,1570,1,1,neu,neu,0,True,0.0185185185185185,0,0.0,username 👏 👏 👏 👏 👏 👏 👏 👏 👏 👍 👍 👍 fez o certo com essa corja,fazer certo corja
1571,1571,0,1,neu,neu,0,False,0.1458333333333333,0,0.0,username eu quero ! url,querer
1572,1572,0,1,neu,neu,1,False,0.0925925925925925,0,0.0,username só um palavrão pra definir isso : puta que pariu .,so palavrao pra definir puta parir
1573,1573,0,1,neu,pos,0,False,0.073170731707317,0,0.0,username covil fulminante . certeza !,covil fulminante certeza
1574,1574,1,1,neu,neu,0,False,0.0169491525423728,1,0.125,username já assisti 5x delícia vagabundo deitar assim,ja assistir 5x deliciar vagabundo deitar assim
1575,1575,1,1,neu,pos,0,False,0.0681818181818181,0,0.0,"username parabéns , menos um no mundo !",parabens menos mundo
1576,1576,1,1,neu,pos,1,False,0.0571428571428571,1,0.0476190476190476,username parabéns ao policial ! bandido bom é bandido morto ! a sociedade de bem precisa de paz e só assim códons … url,parabens policial bandido bom bandido morto sociedade bem precisar paz so assim codons
1577,1577,1,1,neu,pos,0,True,0.05,0,0.0,"username 👏 👏 👏 parabéns ao policial , menos dois pra atrapalhar a sociedade .",parabens policial menos dois pra atrapalhar sociedade
1578,1578,0,1,pos,pos,0,False,0.1481481481481481,0,0.0,username excelente .,excelente
1579,1579,1,1,neu,neu,0,False,0.0425531914893617,0,0.0,username username faltou sapecar o de blusão vermelho que também fazia parte do bando ! !,faltar sapecar blusao vermelho tambem fazer parte bando
1580,1580,1,1,neu,neu,0,False,0.0344827586206896,1,0.125,username como é prazeroso ver bandidos levar chumbo !,prazeroso ver bandido levar chumbo
1581,1581,1,1,neu,neu,0,False,0.0666666666666666,0,0.0,username excelente . aço pra vagabundo !,excelente aco pra vagabundo
1582,1582,1,1,neu,neg,0,False,0.05,0,0.0,username não assalta mais ninguém .,nao assaltar ninguem
1583,1583,0,1,neu,neu,0,False,0.1578947368421052,0,0.0,username url,username url
1584,1584,1,1,neu,neu,0,False,0.0196078431372549,1,0.2222222222222222,username number quilos de bosta que já matou gente,quilo bostar ja matar gente
1585,1585,0,1,neu,neu,0,False,0.0384615384615384,0,0.0,username perseguição,perseguicao
1586,1586,1,1,neu,neg,0,True,0.0588235294117647,1,0.0714285714285714,"username poxa foda não , não tem sossego com esses bandidos . 😏 menos um tralha",poxa foda nao nao sossegar bandido menos tralhar
1587,1587,1,1,neu,neu,0,False,0.048780487804878,0,0.0,"username puta que pariu que da hora , continue com esses vídeos , são top de mais da conta !",puta parir hora continuar videos sao top conta
1588,1588,1,1,neu,neu,0,False,0.0612244897959183,0,0.0,"username esperou , fatiou , top a ação do mike",esperar fatiar top acao mike
1589,1589,1,1,neu,neg,0,False,0.0109890109890109,1,0.0714285714285714,username nós somos cientes que precisamos nos defender dos bandidos e reagir a altura,ciente precisar defender bandido reagir altura
1590,1590,1,1,neu,pos,0,False,0.0441176470588235,0,0.0,"username poxa não deitou o outro , seria perfeito o duble kill !",poxa nao deitar outro perfeito duble kill
1591,1591,1,1,pos,pos,1,False,0.025,0,0.0,username cpf cancelado com sucesso,cpf cancelar sucesso
1592,1592,1,1,neu,neu,0,True,0.0166666666666666,1,0.1111111111111111,username 👏 👏 👏 👏 manda o senado soltar esses vagabundo agora,mandar senado soltar vagabundo agora
1593,1593,1,1,neu,neg,0,False,0.0326086956521739,1,0.1875,username estou chateado com a pintura do tanque . parece que arranhou ! os cara que se foda,chatear pintura tanque parecer arranhar cara foda
1594,1594,1,1,neu,neu,1,False,0.0185185185185185,0,0.0,username o primeiro tiro aleijou o segundo curou,primeiro tiro aleijar segundo curar
1595,1595,0,1,neu,neu,0,False,0.1578947368421052,0,0.0,username url,username url
1596,1596,1,1,neu,pos,1,True,0.021505376344086,0,0.0,"username choremos a deus mais dois filho da puta pro colo do capeta , policial merece medalha 🥇 🏆 🥉",chorar deus dois filho puta para o colo capeta policial merecer medalha
1597,1597,1,1,neu,neg,0,False,0.0333333333333333,0,0.0,"username gostei de ver a estratégia . deitou a moto para distrair a atenção dos assaltantes , depois sapecou sem dó .",gostar ver estrategia deitar moto distrair atencao assaltar sapecou
1598,1598,0,1,neu,neu,0,False,0.1578947368421052,0,0.0,username url,username url
1599,1599,1,1,neu,neg,1,False,0.0103092783505154,1,0.0625,username assim o lula não vai mais liderar as pesquisas ibope para de matar mortadela kkk,assim lula nao ir liderar pesquisa ibope matar mortadela kkk
1600,1600,1,1,neu,neu,0,False,0.0192307692307692,0,0.0,username que a mira do mike continue abençoada,mira mike continuar abencoada
1601,1601,1,1,neu,pos,1,False,0.0467289719626168,0,0.0,"username acostumados a atrasar lados para ter a coisas de forma fácil , receberam com juros a conta .",acostumar atrasar lado ter coisa forma facil receber juro conta
1602,1602,1,1,pos,pos,0,False,0.1,1,0.1428571428571428,username boa ! ! ! bandido bom é bandido morto !,boa bandido bom bandido morto
1603,1603,1,1,neu,neu,0,True,0.1481481481481481,0,0.0,username perfect ! ! ! 👌 🏻,perfect
1604,1604,1,1,neu,neu,0,False,0.025,0,0.0,username foi pro colo do capeta,para o colo capeta
1605,1605,1,1,neu,neg,0,False,0.0895522388059701,1,0.1,"username já dizia o filósofo . bandido bom , é bandido morto !",ja dizer filosofar bandido bom bandido morto
1606,1606,0,1,neu,neu,0,False,0.1346153846153846,0,0.0,username username url,username username url
1607,1607,0,1,neu,neu,0,False,0.064516129032258,0,0.0,username username,username username
1608,1608,1,1,neu,neg,1,False,0.0705882352941176,0,0.0,username coisa linda ! ! ! ! o mesmo deveria acontecer com todos os outros ladrões .,coisa lindo dever acontecer todo outro ladroes
1609,1609,1,1,neu,pos,0,False,0.0155038759689922,0,0.0,"username audiência de custódia realizada com perfeição , estes foram condenados e nem os supremos deuses togados vão liberar",audiencia custodiar realizar perfeicao condenar supremo deuses togar vao liberar
1610,1610,1,1,neu,pos,0,False,0.0441176470588235,0,0.0,"username number votos a menos para o lula no ano que vem , mau it o bom .",voto menos lula ano vir mau it bom
1611,1611,1,1,neu,neu,0,False,0.1136363636363636,0,0.0,username number . próximo ! tchau vagabundo !,proximo tchau vagabundo
1612,1612,0,1,neu,neg,0,False,0.0909090909090909,0,0.0,username arma na cozinha ! difícil de entender .,arma cozinhar dificil entender
1613,1613,1,1,neu,pos,0,True,0.0701754385964912,0,0.0,"username parabéns para o mike , 💯 % de aproveitamento .",parabens mike aproveitar
1614,1614,0,1,neu,neu,0,False,0.1463414634146341,0,0.0,username buscou longe ! ! atirador ! ! !,buscar longe atirar
1615,1615,1,1,neu,neg,0,False,0.0625,0,0.0,"username normal , segue o jogo , vai assaltar o inferno agora .",normal seguir jogo ir assaltar inferno agora
1616,1616,1,1,pos,pos,1,False,0.0408163265306122,0,0.0,username boa . polícia tem que tratar assim mesmo,boa policiar tratar assim
1617,1617,1,1,neu,pos,0,False,0.0491803278688524,0,0.0,username competente ! acertou os dois ! parabéns pro mike,competente acertar dois parabens para o mike
1618,1618,1,1,neu,neu,0,False,0.032258064516129,1,0.1,username eles morreram de covil number mesmo ! chumbo é antivírus,morrer covil chumbar antivirus
1619,1619,1,1,neu,neu,0,False,0.0208333333333333,0,0.0,username eles morreram de covil 9mm kkk,morrer covil 9mm kkk
1620,1620,0,1,neu,neg,1,False,0.0265486725663716,1,0.0909090909090909,"username o cara foi muito safo , já largou a moto e se afastou para não ser revistado e ter tempo de reação .",cara safo ja largar moto afastar nao ser revistar ter tempo reacao
1621,1621,0,1,neu,neu,0,True,0.05,0,0.0,username username zona sul de sampa ! sem massagem 👉,zona sul sampa massagem
1622,1622,1,1,pos,pos,0,False,0.0256410256410256,1,0.2857142857142857,username muito bom lixo é no lixo,bom lixo lixo
1623,1623,1,1,neu,neg,0,False,0.0147058823529411,0,0.0,username number a menos para ter gastos com dinheiro dos impostos dos contribuintes hashtag 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,menos ter gasto dinheiro imposto contribuinte
1624,1624,1,1,neu,neu,0,True,0.0192307692307692,0,0.0,username 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 vão militar no inferno,vao militar inferno
1625,1625,1,1,neu,neg,0,False,0.025,1,0.0833333333333333,username agora só falta a turminha dos direitos humanos vir falar bobagem !,agora so faltar turminha direito humano vir falar bobagem
1626,1626,1,1,neu,neu,0,False,0.0412371134020618,0,0.0,username que maravilha . gosto muito de uma . com en a dessas . vamos eliminar a doença da sociedade,maravilha gostar en de esse ir eliminar doenca sociedade
1627,1627,1,1,pos,pos,0,True,0.0359712230215827,0,0.0,"username parabéns pra esse guerreiro 👏 👏 👏 👏 , merece uma medalha . graças a deus e a ele , duas células cancerígenas a menos na sociedade .",parabens para o guerreiro merecer medalha gracas deus dois celulas cancerigenas menos sociedade
1628,1628,1,1,neu,neu,0,False,0.0384615384615384,0,0.0,username quero ver o senado soltar esse . hahahaha,querer ver senado soltar hahahaha
1629,1629,1,1,neu,neu,0,False,0.032258064516129,1,0.2,username um verme a menos,verme menos
1630,1630,0,1,neu,neg,0,False,0.0649350649350649,0,0.0,"username sou fã desses tipos de vídeos , melhor que suspense e terror .",fa de esse tipo videos melhor suspense terror
1631,1631,1,1,neu,pos,0,False,0.0246913580246913,1,0.0909090909090909,"username limpeza concluída com sucesso , esse lixo nunca mais será reciclado",limpeza concluida sucesso lixo nunca sera reciclar
1632,1632,1,1,neu,neg,1,False,0.0416666666666666,0,0.0,username é pra isso que pago imposto . pra cima da marginalidade polícia !,para o pago impor para o cima marginalidade policiar
1633,1633,1,1,neu,pos,0,False,0.0294117647058823,1,0.0909090909090909,username aos poucos o brasil vai melhorando ! dois lixo a menos,pouco brasil ir melhorar dois lixo menos
1634,1634,1,1,neu,neg,0,False,0.0300751879699248,0,0.0,"username só assim os trabalhadores poderão usufruir do suor de seus rotos , sem perder os seus bens conquistados , para bandidos !",so assim trabalhar poderao usufruir suor roto perder bem conquistar bandido
1635,1635,0,1,neu,neu,0,False,0.0416666666666666,0,0.0,username foi covil,covil
1636,1636,1,1,pos,pos,1,False,0.025,0,0.0,username cpf cancelado com sucesso,cpf cancelar sucesso
1637,1637,0,1,neg,neg,0,False,0.0714285714285714,0,0.0,username caiu do nada !,cair nada
1638,1638,0,1,neu,neu,0,False,0.1578947368421052,0,0.0,username url,username url
1639,1639,1,1,tie,neg,1,False,0.0333333333333333,0,0.0,username cpf cancelado number,cpf cancelar
1640,1640,1,1,pos,pos,0,False,0.0172413793103448,1,0.1428571428571428,username parabéns ao policial bala nesses arrombados,parabens policial bala em esse arrombar
1641,1641,1,1,neu,neu,0,False,0.0196078431372549,1,0.2857142857142857,username lindo de ver marginal tomando chumbo,lindo ver marginal tomar chumbo
1642,1642,0,1,neu,neg,0,True,0.0120481927710843,1,0.0769230769230769,username apenas vi os dois tendo um mal súbito coletivo quanta coincidência 😜,apenas ver dois ter mal subito coletivo quanta coincidencia
1643,1643,1,1,neu,pos,0,False,0.02,1,0.125,username ver bandido se fodendo sempre é bom,ver bandido fodendo sempre bom
1644,1644,1,1,pos,pos,0,False,0.0377358490566037,1,0.1428571428571428,username satisfatório ! mais verme indo pra vala,satisfatorio verme ir para o vala
1645,1645,1,1,neu,neu,0,True,0.0416666666666666,1,0.1,"username parabéns … , os vagabundos tiveram o que me mereciam … , 👏 👏 👏 👏",parabens vagabundo merecer
1646,1646,0,1,neu,neu,0,False,0.064516129032258,0,0.0,username mas ele é da ciência . tava usando até máscara,ciencia tava usar atar mascara
1647,1647,0,1,neu,neu,0,False,0.0204081632653061,0,0.0,username dois de uma vez com uma mão caracas,dois vez mao caracas
1648,1648,0,1,neu,neu,1,False,0.1052631578947368,0,0.0,"username fo + pra você , guerreiro .",fo para o voce guerreiro
1649,1649,1,1,neu,neu,1,True,0.0188679245283018,0,0.0,username 👏 🏻 👏 🏻 👏 🏻 👏 🏻 👏 🏻 👏 🏻 cpf cancelado com sucesso,cpf cancelar sucesso
1650,1650,1,1,neu,neg,1,False,0.0217391304347826,0,0.0,username esses não terão saidinha do senado,nao terao saidinha senado
1651,1651,1,1,neu,pos,0,False,0.0760869565217391,1,0.0625,username muito bem ! ! ! isso me alegra muito . parabéns ! ! bom ver a sujeira indo embora,bem alegrar parabens bom ver sujeira ir embora
1652,1652,0,1,neg,neg,0,False,0.1636363636363636,0,0.0,username fiquei triste . url,ficar triste
1653,1653,1,1,neu,pos,0,False,0.0545454545454545,0,0.0,username number eleitores do lula a menos . grande dia !,eleitor lula menos grande dia
1654,1654,1,1,neu,pos,0,True,0.0229885057471264,1,0.0833333333333333,username maravilhoso de se ver . 👏 🏽 👏 🏽 👏 🏽 👏 🏽 👏 🏽 👏 🏽 👏 🏽 a cidade está mais limpa de vagabundo,maravilhoso ver cidade limpo vagabundo
1655,1655,1,1,pos,pos,0,False,0.0181818181818181,1,0.125,username muito bom queria que fossem number vagabundo,bom querer vagabundo
1656,1656,1,1,neu,neg,0,False,0.0571428571428571,1,0.05,"username você percebe que os caras não passam de uns pau no com * derrapado , que simplesmente assaltam somente com … url",voce perceber cara nao passar um pau derrapar simples assaltar somente
1657,1657,1,1,neg,neg,0,False,0.0461538461538461,0,0.0,"username vai se arrastar eternidade , mas agora no inferno !",ir arrastar eternidade agora inferno
1658,1658,0,1,neu,neu,0,True,0.1463414634146341,0,0.0,username ☠ ️ url,username ☠ ️ url
1659,1659,1,1,pos,pos,0,True,0.0365853658536585,1,0.0833333333333333,username parabéns 👏 👏 👏 👏 ao policial ! ! hoje a favela chora pra esses vagabundo,parabens policial hoje favela chorar para o vagabundo
1660,1660,1,1,neu,pos,0,False,0.0227272727272727,1,0.0625,username ainda bem que nada aconteceu com a moto não é ? os dois marginal que se fodam,ainda bem nada acontecer moto nao dois marginal fodam
1661,1661,1,1,neu,neu,0,True,0.0232558139534883,1,0.1428571428571428,username 👏 🏻 👏 🏻 👏 🏻 pé de chinelo a menos,pe chinelo menos
1662,1662,0,1,neu,neu,0,False,0.0512820512820512,1,0.1428571428571428,username mais fake que nota de number .,fake nota
1663,1663,1,1,neu,pos,1,False,0.0394736842105263,1,0.0909090909090909,username o brasil acaba de melhorar . dois bandidos a menos . 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,brasil acabar melhorar dois bandido menos
1664,1664,1,1,neu,neu,0,False,0.1012658227848101,0,0.0,username username amém ! ! ! ! um a menos ! está com pena leva pra casa !,amar menos pena levar pra casa
1665,1665,1,1,neu,neu,1,False,0.0129870129870129,1,0.0833333333333333,username number cpf cancelados com sucesso kkjkkk festa no inferno hoje kkk,cpf cancelar sucesso kkjkkk festa inferno hoje kkk
1666,1666,0,1,neu,neu,0,False,0.0666666666666666,0,0.0,username username,username username
1667,1667,0,1,neu,neu,0,False,0.0666666666666666,0,0.0,username username,username username
1668,1668,0,1,neu,neu,0,False,0.0666666666666666,0,0.0,username username,username username
1669,1669,0,1,neu,neu,0,False,0.1578947368421052,0,0.0,username url,username url
1670,1670,1,1,pos,pos,0,False,0.0341880341880341,1,0.1,username melhor chorar as mães dos bandidos que a mãe do papa mike . parabéns ao bravo guerreiro . força e honra !,melhor chorar maes bandido mae papar mike parabens bravo guerreiro forcar honra
1671,1671,1,1,neu,neg,0,False,0.0454545454545454,0,0.0,username lindo . duas almas sebosas no inferno . kkk,lindo dois alma sebosas inferno kkk
1672,1672,1,1,neu,neg,0,False,0.0219780219780219,1,0.1428571428571428,username mais dois vagabundos a menos para o trabalhador ter que sustentar na cadeia .,dois vagabundo menos trabalhador ter sustentar cadeia
1673,1673,0,1,neu,neg,0,False,0.0503597122302158,0,0.0,"username eu fico para da vida quando você colocam vídeos de ação que tem começo , meio mas não mostra o final cu … url",ficar vida voce colocar videos acao comeco meio nao mostrar final cu
1674,1674,0,1,neu,neg,0,False,0.0309278350515463,1,0.0625,username não desgrudo da minha arma nem a pau parceiro . mas o passaporte foi bem empregado .,nao grudar arma pau parceiro passaporte bem empregar
1675,1675,1,1,neu,pos,0,False,0.160919540229885,0,0.0,username dois . vagabundo . por . dia . já . ajudava . bem . em . url,dois vagabundo dia ja ajudar bem
1676,1676,1,1,neu,neg,0,False,0.0337078651685393,1,0.0714285714285714,"username que os bandidos recebam em dobro , aquilo que eles desejam para as vítimas .",bandido receber dobro desejar vitimas
