,tweet,Odio_Bol,is_reply,sent_analysis_class,sent_analysis_compound,has_all_caps,has_emoji,punct_index,has_hurtlex,hurtlex_index,normalized,norm_lemma
1495,"@areamilitarof Cara , isso é execução , se igualou ao meliante , homicídio... não dá para concordar com isso não .",0,1,neu,neg,0,False,0.07017543859649122,0,0.0,"username cara , isso é execução , se igualou ao meliante , homicídio . não dá para concordar com isso não .",cara execucao igualar meliante homicidio nao concordar nao
1496,"@areamilitarof Só comprarem carro elétrico que tá tudo certo...ah não, a luz tbm tá cara por lá...kkkkkk",0,1,neu,neg,0,False,0.07692307692307693,1,0.058823529411764705,"username só comprarem carro elétrico que está tudo certo . ah não , a luz também está cara por lá . kkk",so comprar carro eletrico tudo certo ah nao luzir tambem cara lo kkk
1497,@areamilitarof Lamentável como vocês estão comentando essa situação. Esse tipo de execução não é aceitável nem em guerra 🤷‍♂️,0,1,neu,neg,0,True,0.016,0,0.0,username lamentável como vocês estão comentando essa situação . esse tipo de execução não é aceitável nem em guerra 🤷‍ ♂ ️,lamentavel voces estao comentar situacao tipo execucao nao aceitavel guerra
1498,@areamilitarof Estava rendido e simplesmente o executaram. Nenhuma honra nisso. Não dá para defender. Realmente ess… https://t.co/h7gbytx0va,0,1,neu,pos,0,False,0.06428571428571428,0,0.0,username estava rendido e simplesmente o executaram . nenhuma honra nisso . não dá para defender . realmente essa … url,render simples executar nenhum honra em isso nao defender real
1499,@areamilitarof Execução. A lei vale pra todos.,0,1,neu,pos,1,False,0.06521739130434782,0,0.0,username execução . a lei vale pra todos .,execucao lei valer para o todo
1500,@areamilitarof Vim de periferia e ja vi coisa pior....,0,1,neu,neu,0,False,0.09259259259259259,0,0.0,username vim de periferia e já vi coisa pior .,vir periferia ja ver coisa pior
1501,@areamilitarof Ainda estão tendo lucro? #GloboLixo ultimamente coleciona derrotas.,0,1,neu,neg,0,False,0.04878048780487805,0,0.0,username ainda estão tendo lucro ? hashtag ultimamente coleciona derrotas .,ainda estao ter lucro ultimamente colecionar derrota
1502,"@areamilitarof Desculpa...mas foi execução na cara dura, e pelo vídeo parece que o PM jogou a arma fora.... Se a le… https://t.co/lltNGqUPYn",0,1,neu,neg,1,False,0.1,1,0.045454545454545456,"username desculpa . mas foi execução na cara dura , e pelo vídeo parece que o polícia jogou a arma fora . se a le … url",culpar execucao cara durar video parecer policiar jogar arma le
1503,@areamilitarof Infelizmente????,0,1,neu,neu,0,False,0.16129032258064516,0,0.0,username infelizmente ? ? ? ?,infeliz
1504,"@areamilitarof Segundo a Maju: ""o choro é livre"" kkkkkk Eles só estão recolhendo os frutos que plantaram durante toda a vida",1,1,neu,pos,0,False,0.03225806451612903,0,0.0,"username segundo a caju : "" o choro é livre "" kkk eles só estão recolhendo os frutos que plantaram durante toda a vida","segundo caju "" chorar livre "" kkk so estao recolher fruto plantar durante todo vida"
1505,@areamilitarof 110 milhões no primeiro semestre,0,1,neu,neu,0,False,0.02127659574468085,0,0.0,username number milhões no primeiro semestre,milhoes primeiro semestre
1506,"@areamilitarof Inversão de valores mesmo, a polícia já não segue mais a lei",0,1,neu,pos,0,False,0.02666666666666667,1,0.07692307692307693,"username inversão de valores mesmo , a polícia já não segue mais a lei",inversao valor policiar ja nao seguir lei
1507,@areamilitarof Não seria bem lucro... Cento e tantos milhões de prejuízos no primeiro semestre.,0,1,neu,pos,0,False,0.05263157894736842,0,0.0,username não seria bem lucro . cento e tantos milhões de prejuízos no primeiro semestre .,nao bem lucro cento tanto milhoes prejuizos primeiro semestre
1508,"@areamilitarof demissão em massa, fim de programas que se arrastavam desde 2010, é o fim do gigante",0,1,neu,neu,0,False,0.030303030303030304,0,0.0,"username demissão em massa , fim de programas que se arrastavam desde number , é o fim do gigante",demissao massa fim programa arrastar desde fim gigante
1509,"@areamilitarof Isso foi execução, assassinato!",0,1,neg,neg,0,False,0.06521739130434782,0,0.0,"username isso foi execução , assassinato !",execucao assassinato
1510,"@areamilitarof Bem, o cara tava rendido, eu sei que era um fdp e tudo mais, mas tava rendido e desarmado",0,1,neu,pos,0,False,0.038461538461538464,1,0.05,"username bem , o cara tava rendido , eu sei que era um filho da puta e tudo mais , mas tava rendido e desarmado",bem cara tava render saber filho puta tudo tava render armar
1511,"@areamilitarof Infelizmente tenho que falar q foi execução mesmo O cara estava rendido e desarmado, o outro da um t… https://t.co/WUVC9hFRgI",0,1,neu,neg,1,False,0.05,1,0.047619047619047616,"username infelizmente tenho que falar que foi execução mesmo o cara estava rendido e desarmado , o outro da um te … url",infeliz falar execucao cara render armar outro
1512,@areamilitarof sim 2020 foi a pior msm esse ano tbm,0,1,neu,neg,0,False,0.0196078431372549,0,0.0,username sim number foi a pior mesmo esse ano também,sim pior ano tambem
1513,@areamilitarof ele matou quem?,0,1,neu,neu,0,False,0.06666666666666667,0,0.0,username ele matou quem ?,matar
1514,@areamilitarof 🥳 🍾,0,1,neu,neu,0,True,0.05555555555555555,0,0.0,username 🥳 🍾,
1515,"@areamilitarof Tá aqui, ó: https://t.co/SokH59gTb0",0,1,neu,neg,0,False,0.16,0,0.0,"username está aqui , ó : url",aqui
1516,@areamilitarof CPF's cancelados.,1,1,neu,neu,0,False,0.09375,0,0.0,username cpf's cancelados .,cpf s cancelar
1517,@areamilitarof Segundo a cnn a crise se da pela pressão em diminuir as emissões de co2. Não entendi o post🤔 https://t.co/1jxT1JJjZE,0,1,neu,neg,0,True,0.05343511450381679,0,0.0,username segundo a cânon a crise se da pela pressão em diminuir as emissões de co2 . não entendi o post 🤔 url,segundo canon crise pressao diminuir emissoes co2 nao entender post
1518,"@areamilitarof Mais uma da série ""Respeita a polícia, vagabundo!"" https://t.co/YRGMJ0FxfI",1,1,neu,pos,0,False,0.11235955056179775,0,0.0,"username mais uma da série "" ar és pé it a a polícia , vagabundo ! "" url","seriar "" ar es pe it policiar vagabundo """
1519,@areamilitarof Ta parecendo mais o batalhão do Dedé... dois caras com 12 teriam varrido eles.,0,1,neu,neu,0,False,0.053763440860215055,0,0.0,username está parecendo mais o batalhão do dedé . dois caras com number teriam varrido eles .,parecer batalhao dede dois cara varrer
1520,@areamilitarof @MauricioSaab 👏👏👏👏👏,0,1,neu,neu,0,True,0.058823529411764705,0,0.0,username username 👏 👏 👏 👏 👏,
1521,"@areamilitarof Herança do Trump, ele já tinha deixado claro sobre essas ações...pena que eu não tenho salvo o vídeo… https://t.co/WEYHl3TvnP",0,1,neu,pos,0,False,0.07142857142857142,1,0.05,"username herança do hillary , ele já tinha deixado claro sobre essas ações . para en a que eu não tenho salvo o vídeo … url",heranca hillary ja deixar claro sobre acoes en nao salvo video
1522,@areamilitarof Se isso teve se sido feito pelo spetsnaz tinha sobrado nem a alma desse casal aí viu ...,0,1,neu,neg,0,False,0.038834951456310676,0,0.0,username se isso teve se sido feito pelo pertinaz tinha sobrado nem a alma desse casal aí viu .,ser fazer pertinaz sobrar alma de esse casal ai ver
1523,@areamilitarof Concluído com sucesso,0,1,pos,pos,0,False,0.027777777777777776,0,0.0,username concluído com sucesso,concluido sucesso
1524,@areamilitarof E tome perfume da avon na cara fragrância pimenta malagueta.,0,1,neu,neu,1,False,0.02666666666666667,1,0.09090909090909091,username e tome perfume da avon na cara fragrância pimenta malagueta .,tomar perfume avon cara fragrancia pimenta malagueta
1525,@areamilitarof Um ele levou pro inferno.,1,1,neu,neg,0,False,0.05,0,0.0,username um ele levou pro inferno .,levar para o inferno
1526,@areamilitarof Quem dia a terra de primeiro mundo vivendo como terceiro.,0,1,neu,neu,0,False,0.027777777777777776,0,0.0,username quem dia a terra de primeiro mundo vivendo como terceiro .,dia terra primeiro mundo viver terceiro
1527,@areamilitarof anotaram a placa ?,0,1,neu,neu,0,False,0.06060606060606061,0,0.0,username anotaram a placa ?,anotar placa
1528,@areamilitarof Que loucura foi essa desse rapaz,0,1,neu,neg,0,False,0.02127659574468085,1,0.2857142857142857,username que loucura foi essa desse rapaz,loucura de esse rapaz
1529,"@areamilitarof NA MORAL INFELIZMENTE ESSA PUTA NÃO MORREU, ELA QUE DEVERIA TER SIDO MORTA, ESSA PUTA DEVERIA TER TO… https://t.co/KSSsFeTszQ",1,1,neg,neg,1,False,0.05714285714285714,0,0.0,"username na moral infelizmente essa puta não morreu , ela que deveria ter sido morta , essa puta deveria ter to … url",moral infeliz puta nao morrer dever ter ser morto puta dever ter to
1530,"@areamilitarof Se isso é a elite, imagino quem não tem essa denominação. Que desastre!",0,1,neu,neg,0,False,0.046511627906976744,0,0.0,"username se isso é a elite , imagino quem não tem essa denominação . que desastre !",elite imaginar nao denominacao desastre
1531,"@areamilitarof o OFICIAL FOI MORTO ??? SE SIM INFELIZMENTE, QUE ESTEJA EM UM BOM LUGAR!",0,1,neu,neg,1,False,0.06896551724137931,0,0.0,"username o oficial foi morto ? ? ? se sim infelizmente , que esteja em um bom lugar !",oficial morto sim infeliz bom lugar
1532,@areamilitarof O pessoal do fique em casa que a economia a gente vê depois tá revolts,0,1,neu,neu,1,False,0.011764705882352941,1,0.125,username o pessoal do fique em casa que a economia a gente vê depois está revoltada,pessoal ficar casa economia gente ve revoltar
1533,"@areamilitarof Eu fico feliz, quando vejo europeus e norte americanos sofrendo, eles tem.que pagar por todo mal que fizeram ao mundo",0,1,neu,neg,0,False,0.030303030303030304,1,0.047619047619047616,"username eu fico feliz , quando vejo europeus e norte americanos sofrendo , eles tem . que pagar por todo mal que fizeram ao mundo",ficar feliz ver europeu norte americano sofrer pagar todo mal fazer mundo
1534,https://t.co/mScZb9HiZD,0,0,neu,neu,0,False,0.21739130434782608,0,0.0,url,
1535,https://t.co/e96Mxlqvat,0,0,neu,neu,0,False,0.21739130434782608,0,0.0,url,
1536,@areamilitarof Que a China se lasque cada vez mais.,0,1,neu,neu,0,False,0.0392156862745098,0,0.0,username que a china se lasque cada vez mais .,china lascar cada vez
1537,"@areamilitarof Isso pode afetar o Brasil, pelo fato de sermos dependentes da China em algumas coisas.",0,1,neu,neu,0,False,0.0297029702970297,0,0.0,"username isso pode afetar o brasil , pelo fato de sermos dependentes da china em algumas coisas .",poder afetar brasil fato ser depender china algum coisa
1538,@areamilitarof Muito bom.cpf foi cancelado ou só rasgou.,1,1,neu,neg,0,False,0.05357142857142857,0,0.0,username muito bom . cpf foi cancelado ou só rasgou .,bom cpf cancelar so rasgar
1539,@areamilitarof PNC dos chinos,0,1,neu,neu,1,False,0.034482758620689655,0,0.0,username lazarento dos papás,lazarento papas
1540,@areamilitarof Produtos duráveis fabricados na China?,0,1,neu,neu,0,False,0.03773584905660377,0,0.0,username produtos duráveis fabricados na china ?,produto duraveis fabricar china
1541,"@areamilitarof Pau no cu da 🇨🇳, ou param eles agora ou vamos ser parado no futuro",0,1,neu,neg,0,False,0.024691358024691357,1,0.125,"username pau no cu da 🇨🇳 , ou param eles agora ou vamos ser parado no futuro",pau cu param agora ir ser parar futuro
1542,@areamilitarof 👏👏👏👏👏👏 foda se China 🇨🇳,0,1,neg,neg,0,True,0.02631578947368421,1,0.16666666666666666,username 👏 👏 👏 👏 👏 👏 foda se china 🇨🇳,foda china
1543,@areamilitarof Isso pode causar uma guerra por recurso,0,1,neu,neg,0,False,0.018518518518518517,0,0.0,username isso pode causar uma guerra por recurso,poder causar guerra recurso
1544,@areamilitarof Muito bom 👏🏻👏🏻👏🏻👏🏻,0,1,pos,pos,0,True,0.030303030303030304,0,0.0,username muito bom 👏 🏻 👏 🏻 👏 🏻 👏 🏻,bom
1545,@areamilitarof Da lê inflação nos emergentes,0,1,neu,neu,0,False,0.022727272727272728,0,0.0,username da lê inflação nos emergentes,le inflacao emergente
1546,"@areamilitarof É por aí, ainda que tenda a crescer a tensão mundial, ou faz agora ou o dano vai ser muito maior. O… https://t.co/nrk8UN3hTW",0,1,neu,neg,1,False,0.06474820143884892,1,0.041666666666666664,"username é por aí , ainda que tenda a crescer a tensão mundial , ou faz agora ou o dano vai ser muito maior . o … url",ai ainda tender crescer tensao mundial fazer agora dano ir ser maior
1547,@areamilitarof Que merda esse PM fez!!! A mulher dele vai fazer ele lavar a cozinha agora... rsrsrsss,0,1,neu,neg,1,False,0.06930693069306931,1,0.11764705882352941,username que merda esse polícia fez ! ! ! a mulher dele vai fazer ele lavar a cozinha agora . rsrsrsss,merda policiar fazer mulher ir fazer lavar cozinha agora rsrsrsss
1548,@areamilitarof Traga uma medalha pra esse guerreiro 💪 fez o certo de sapecar,1,1,neu,pos,0,True,0.013157894736842105,0,0.0,username traga uma medalha pra esse guerreiro 💪 fez o certo de sapecar,tragar medalha para o guerreiro fazer certo sapecar
1549,@areamilitarof Mais dois CPF cancelado.,1,1,neu,neg,1,False,0.05128205128205128,0,0.0,username mais dois cpf cancelado .,dois cpf cancelar
1550,@areamilitarof Tem de ser desse jeito mesmo. Tchau vagabundo,1,1,neu,neu,0,False,0.03333333333333333,1,0.2222222222222222,username tem de ser desse jeito mesmo . tchau vagabundo,ser de esse jeito tchau vagabundo
1551,@areamilitarof Que satisfação aspira. Bota na conta do papa kkkk,1,1,neu,pos,0,False,0.03125,0,0.0,username que satisfação aspira . bota na conta do papa kkk,satisfacao aspirar bota contar papa kkk
1552,"@areamilitarof Parabéns, não economizou nos projéteis. lugar de vagabundo é no chão",1,1,neu,pos,0,False,0.03614457831325301,1,0.08333333333333333,"username parabéns , não economizou nos projéteis . lugar de vagabundo é no chão",parabens nao economizar projetar lugar vagabundo chao
1553,@areamilitarof 👏👏👏👏👏👏 leva embora esses vadio satanás https://t.co/v7hzordqUm,1,1,neu,neu,0,True,0.07792207792207792,1,0.125,username 👏 👏 👏 👏 👏 👏 leva embora esses vadio satanás url,levar embora vadio satanas
1554,@areamilitarof 2 CPF cancelados q vai pro Quinto dos inferno,1,1,neu,neg,1,False,0.016666666666666666,0,0.0,username number cpf cancelados que vai pro quinto dos inferno,cpf cancelar ir para o quinto inferno
1555,@areamilitarof Delicia tomafdputas,1,1,pos,pos,0,False,0.029411764705882353,0,0.0,username delicia tomafdputas,deliciar tomafdputas
1556,@areamilitarof Parabéns pela atitude 👏🏼👏🏼👏🏼👏🏼 Dois CPF's cancelados,1,1,neu,pos,0,True,0.029850746268656716,0,0.0,username parabéns pela atitude 👏 🏼 👏 🏼 👏 🏼 👏 🏼 dois cpf's cancelados,parabens atitude dois cpf s cancelar
1557,@areamilitarof 👏👏👏👏🤣🤣🤣🤣 agora vão falar que era inocente,1,1,neu,neu,0,True,0.017857142857142856,0,0.0,username 👏 👏 👏 👏 🤣🤣🤣🤣 agora vão falar que era inocente,agora vao falar inocente
1558,"@areamilitarof Punk a cena, da pra perceber a adrenalina q o cara estar por correr risco de vida e conseguir se salvar",0,1,neu,neg,0,False,0.01694915254237288,1,0.045454545454545456,"username punk a cena , da pra perceber a adrenalina que o cara estar por correr risco de vida e conseguir se salvar",punk cena pra perceber adrenalina cara estar correr risco vida conseguir salvar
1559,@areamilitarof https://t.co/MZglxLJpdw,0,1,neu,neu,0,False,0.15789473684210525,0,0.0,username url,
1560,"@areamilitarof Hmm. Como vc já tentou os passos que passamos anteriormente, envie um relatório detalhado de feedbac… https://t.co/WSLoPj5X0n",0,1,neu,neu,0,False,0.05714285714285714,0,0.0,"username hum . como você já tentou os passos que passamos anteriormente , envie um relatório detalhado de feedback … url",hum voce ja tentar passo passar anterior enviar relatorio detalhar feedback
1561,@areamilitarof Menos dois v.a.g.a.b.u.n.d.o.s...,1,1,neu,neu,0,False,0.2708333333333333,0,0.0,username menos dois ver . a . kg . a . bom . cu . não . de . o . sim .,menos dois ver quilograma bom cu nao sim
1562,@areamilitarof https://t.co/w8SF20QEat,0,1,neu,neu,0,False,0.15789473684210525,0,0.0,username url,
1563,@areamilitarof Ele tem que ganhar uma medalha.,1,1,pos,pos,0,False,0.043478260869565216,0,0.0,username ele tem que ganhar uma medalha .,ganhar medalha
1564,@areamilitarof Aeeeeeee menos dois vão roubar no quinto dos infernos agora,1,1,neu,neg,0,False,0.013513513513513514,1,0.09090909090909091,username finalmente menos dois vão roubar no quinto dos infernos agora,final menos dois vao roubar quinto inferno agora
1565,"@areamilitarof Parabéns guerreiro. Quando a ovelha está armada o lobo dorme com fome. No caso em questão, dorme pra sempre. 👹👹👹",1,1,neu,pos,0,True,0.03937007874015748,1,0.047619047619047616,"username parabéns guerreiro . quando a ovelha está armada o lobo dorme com fome . no caso em questão , dorme pra sempre . 👹 👹 👹",parabens guerreiro ovelha armar lobo dormir fome caso questao dormir pra sempre
1566,@areamilitarof Lá em Brasília...Tá cheio de bandidos querendo roubar nossa liberdade 👍🙁,1,1,neu,pos,0,True,0.04597701149425287,1,0.16666666666666666,username lá em brasília . está cheio de bandidos querendo roubar nossa liberdade 👍 🙁,lo brasilia cheio bandido querer roubar liberdade
1567,@areamilitarof Resultado Só por uma cervejinha,0,1,neu,neu,0,False,0.021739130434782608,0,0.0,username resultado só por uma cervejinha,resultado so cervejinha
1568,"@areamilitarof Belo e moral, com bandido tem que ser assim",1,1,pos,pos,0,False,0.034482758620689655,1,0.2,"username belo e moral , com bandido tem que ser assim",belo moral bandido ser assim
1569,"@areamilitarof Parabéns,menos um que destruiria famílias",1,1,neu,neu,0,False,0.03571428571428571,0,0.0,"username parabéns , me en os um que destruiria famílias",parabens en destruir familias
1570,@areamilitarof 👏👏👏👏👏👏👏👏👏👍👍👍 fez o certo com essa corja,1,1,neu,neu,0,True,0.018518518518518517,0,0.0,username 👏 👏 👏 👏 👏 👏 👏 👏 👏 👍 👍 👍 fez o certo com essa corja,fazer certo corja
1571,@areamilitarof Eu quero! https://t.co/mP8btiqlx5,0,1,neu,neu,0,False,0.14583333333333334,0,0.0,username eu quero ! url,querer
1572,@areamilitarof Só um palavrão pra definir isso: PQP...,0,1,neu,neu,1,False,0.09259259259259259,0,0.0,username só um palavrão pra definir isso : puta que pariu .,so palavrao pra definir puta parir
1573,@areamilitarof Covid fulminante. Certeza!,0,1,neu,pos,0,False,0.07317073170731707,0,0.0,username covil fulminante . certeza !,covil fulminante certeza
1574,@areamilitarof Já assisti 5x delícia vagabundo deitar assim,1,1,neu,neu,0,False,0.01694915254237288,1,0.125,username já assisti 5x delícia vagabundo deitar assim,ja assistir 5x deliciar vagabundo deitar assim
1575,"@areamilitarof Parabéns , menos um no mundo!",1,1,neu,pos,0,False,0.06818181818181818,0,0.0,"username parabéns , menos um no mundo !",parabens menos mundo
1576,@areamilitarof Parabéns ao policial! Bandido bom é bandido morto! A sociedade de bem precisa de paz e só assim cons… https://t.co/sA0vCyFG7X,1,1,neu,pos,1,False,0.05714285714285714,1,0.047619047619047616,username parabéns ao policial ! bandido bom é bandido morto ! a sociedade de bem precisa de paz e só assim códons … url,parabens policial bandido bom bandido morto sociedade bem precisar paz so assim codons
1577,"@areamilitarof 👏👏👏 Parabéns ao policial, menos dois pra atrapalhar a sociedade..",1,1,neu,pos,0,True,0.05,0,0.0,"username 👏 👏 👏 parabéns ao policial , menos dois pra atrapalhar a sociedade .",parabens policial menos dois pra atrapalhar sociedade
1578,@areamilitarof Excelente...,0,1,pos,pos,0,False,0.14814814814814814,0,0.0,username excelente .,excelente
1579,@areamilitarof @DavidsonSanMoc Faltou sapecar o de blusão vermelho q tb fazia parte do bando!!,1,1,neu,neu,0,False,0.0425531914893617,0,0.0,username username faltou sapecar o de blusão vermelho que também fazia parte do bando ! !,faltar sapecar blusao vermelho tambem fazer parte bando
1580,@areamilitarof Como é prazeroso ver bandidos levar chumbo!,1,1,neu,neu,0,False,0.034482758620689655,1,0.125,username como é prazeroso ver bandidos levar chumbo !,prazeroso ver bandido levar chumbo
1581,@areamilitarof Execelente. Aço pra vagabundo!,1,1,neu,neu,0,False,0.06666666666666667,0,0.0,username excelente . aço pra vagabundo !,excelente aco pra vagabundo
1582,@areamilitarof Não assalta mais ninguém.,1,1,neu,neg,0,False,0.05,0,0.0,username não assalta mais ninguém .,nao assaltar ninguem
1583,@areamilitarof https://t.co/9dWcjF21UC,0,1,neu,neu,0,False,0.15789473684210525,0,0.0,username url,
1584,@areamilitarof 60 kilos de bosta que já matou gente,1,1,neu,neu,0,False,0.0196078431372549,1,0.2222222222222222,username number quilos de bosta que já matou gente,quilo bostar ja matar gente
1585,@areamilitarof Perseguição,0,1,neu,neu,0,False,0.038461538461538464,0,0.0,username perseguição,perseguicao
1586,"@areamilitarof Putz foda não , não tem sossego com esses bandidos...😏 Menos um tralha",1,1,neu,neg,0,True,0.058823529411764705,1,0.07142857142857142,"username poxa foda não , não tem sossego com esses bandidos . 😏 menos um tralha",poxa foda nao nao sossegar bandido menos tralhar
1587,"@areamilitarof Pqp q da hora, continue com esses vídeos, são top de mais da conta!",1,1,neu,neu,0,False,0.04878048780487805,0,0.0,"username puta que pariu que da hora , continue com esses vídeos , são top de mais da conta !",puta parir hora continuar videos sao top conta
1588,"@areamilitarof Esperou,fatiou ,top a ação do Mike",1,1,neu,neu,0,False,0.061224489795918366,0,0.0,"username esperou , fatiou , top a ação do mike",esperar fatiar top acao mike
1589,@areamilitarof Nós somos cientes que precisamos nos defender dos bandidos e reagir a altura,1,1,neu,neg,0,False,0.01098901098901099,1,0.07142857142857142,username nós somos cientes que precisamos nos defender dos bandidos e reagir a altura,ciente precisar defender bandido reagir altura
1590,"@areamilitarof putz não deitou o outro, seria perfeito o duble kill!",1,1,neu,pos,0,False,0.04411764705882353,0,0.0,"username poxa não deitou o outro , seria perfeito o duble kill !",poxa nao deitar outro perfeito duble kill
1591,@areamilitarof CPF cancelado com sucesso,1,1,pos,pos,1,False,0.025,0,0.0,username cpf cancelado com sucesso,cpf cancelar sucesso
1592,@areamilitarof 👏👏👏👏 manda o stf soltar esses vagabundo agora,1,1,neu,neu,0,True,0.016666666666666666,1,0.1111111111111111,username 👏 👏 👏 👏 manda o senado soltar esses vagabundo agora,mandar senado soltar vagabundo agora
1593,@areamilitarof Tô chateado com a pintura do tanque. Parece que arranhou! os cara que se foda,1,1,neu,neg,0,False,0.03260869565217391,1,0.1875,username estou chateado com a pintura do tanque . parece que arranhou ! os cara que se foda,chatear pintura tanque parecer arranhar cara foda
1594,@areamilitarof O primeiro tiro aleijou O segundo curou,1,1,neu,neu,1,False,0.018518518518518517,0,0.0,username o primeiro tiro aleijou o segundo curou,primeiro tiro aleijar segundo curar
1595,@areamilitarof https://t.co/Plq6UiZC4l,0,1,neu,neu,0,False,0.15789473684210525,0,0.0,username url,
1596,"@areamilitarof Gloriasssss a Deus mais dois FDP pro colo do kpeta,policial merece medalha 🥇🏆🥉",1,1,neu,pos,1,True,0.021505376344086023,0,0.0,"username choremos a deus mais dois filho da puta pro colo do capeta , policial merece medalha 🥇 🏆 🥉",chorar deus dois filho puta para o colo capeta policial merecer medalha
1597,"@areamilitarof Gostei de ver a estratégia. Deitou a moto para distrair a atenção dos assaltantes, depois sapecou sem dó.",1,1,neu,neg,0,False,0.03333333333333333,0,0.0,"username gostei de ver a estratégia . deitou a moto para distrair a atenção dos assaltantes , depois sapecou sem dó .",gostar ver estrategia deitar moto distrair atencao assaltar sapecou
1598,@areamilitarof https://t.co/TLWZge1y5I,0,1,neu,neu,0,False,0.15789473684210525,0,0.0,username url,
1599,@areamilitarof Assim o LULA NAO VAI MAIS LIDERAR AS PESQUISAS IBOPE para de matar mortadela kkkkk,1,1,neu,neg,1,False,0.010309278350515464,1,0.0625,username assim o lula não vai mais liderar as pesquisas ibope para de matar mortadela kkk,assim lula nao ir liderar pesquisa ibope matar mortadela kkk
1600,@areamilitarof Que a mira do mike continue abençoada,1,1,neu,neu,0,False,0.019230769230769232,0,0.0,username que a mira do mike continue abençoada,mira mike continuar abencoada
1601,"@areamilitarof ACOSTUMADOS A ATRASAR LADOS PARA TER A COISAS DE FORMA FÁCIL, RECEBERAM COM JUROS A CONTA...",1,1,neu,pos,1,False,0.04672897196261682,0,0.0,"username acostumados a atrasar lados para ter a coisas de forma fácil , receberam com juros a conta .",acostumar atrasar lado ter coisa forma facil receber juro conta
1602,@areamilitarof Boa!!! Bandido bom é bandido morto!,1,1,pos,pos,0,False,0.1,1,0.14285714285714285,username boa ! ! ! bandido bom é bandido morto !,boa bandido bom bandido morto
1603,@areamilitarof Perfect!!!👌🏻,1,1,neu,neu,0,True,0.14814814814814814,0,0.0,username perfect ! ! ! 👌 🏻,perfect
1604,@areamilitarof Foi pro colinho do capeta,1,1,neu,neu,0,False,0.025,0,0.0,username foi pro colo do capeta,para o colo capeta
1605,"@areamilitarof Já dizia o filósofo... Bandido bom, é bandido morto!",1,1,neu,neg,0,False,0.08955223880597014,1,0.1,"username já dizia o filósofo . bandido bom , é bandido morto !",ja dizer filosofar bandido bom bandido morto
1606,@areamilitarof @ArnaldoComar https://t.co/YWq04xhnQa,0,1,neu,neu,0,False,0.1346153846153846,0,0.0,username username url,
1607,@areamilitarof @BaixadorDeVide0,0,1,neu,neu,0,False,0.06451612903225806,0,0.0,username username,
1608,@areamilitarof Coisa linda!!!! O mesmo deveria acontecer com todos os outros ladrões.,1,1,neu,neg,1,False,0.07058823529411765,0,0.0,username coisa linda ! ! ! ! o mesmo deveria acontecer com todos os outros ladrões .,coisa lindo dever acontecer todo outro ladroes
1609,"@areamilitarof Audiência de custódia realizada com perfeição, estes foram condenados e nem os supremos deuses togados vão liberar",1,1,neu,pos,0,False,0.015503875968992248,0,0.0,"username audiência de custódia realizada com perfeição , estes foram condenados e nem os supremos deuses togados vão liberar",audiencia custodiar realizar perfeicao condenar supremo deuses togar vao liberar
1610,"@areamilitarof 2 votos a menos para o Lula no ano que vem,muito bom.",1,1,neu,pos,0,False,0.04411764705882353,0,0.0,"username number votos a menos para o lula no ano que vem , mau it o bom .",voto menos lula ano vir mau it bom
1611,@areamilitarof -1. Próximo! Tchau vagabundo!,1,1,neu,neu,0,False,0.11363636363636363,0,0.0,username number . próximo ! tchau vagabundo !,proximo tchau vagabundo
1612,@areamilitarof Arma na cozinha ! Difícil de entender...,0,1,neu,neg,0,False,0.09090909090909091,0,0.0,username arma na cozinha ! difícil de entender .,arma cozinhar dificil entender
1613,"@areamilitarof Parabéns para o Mike, 💯%de aproveitamento.",1,1,neu,pos,0,True,0.07017543859649122,0,0.0,"username parabéns para o mike , 💯 % de aproveitamento .",parabens mike aproveitar
1614,@areamilitarof Buscou longe!! Atirador!!!,0,1,neu,neu,0,False,0.14634146341463414,0,0.0,username buscou longe ! ! atirador ! ! !,buscar longe atirar
1615,"@areamilitarof Normal,segue o jogo,vai assaltar o inferno agora.",1,1,neu,neg,0,False,0.0625,0,0.0,"username normal , segue o jogo , vai assaltar o inferno agora .",normal seguir jogo ir assaltar inferno agora
1616,@areamilitarof Boa. PM tem que tratar assim mesmo,1,1,pos,pos,1,False,0.04081632653061224,0,0.0,username boa . polícia tem que tratar assim mesmo,boa policiar tratar assim
1617,@areamilitarof Competente! Acertou os dois! parabéns pro mike,1,1,neu,pos,0,False,0.04918032786885246,0,0.0,username competente ! acertou os dois ! parabéns pro mike,competente acertar dois parabens para o mike
1618,@areamilitarof Eles morreram de covid 9 mm! chumbo é antivirus,1,1,neu,neu,0,False,0.03225806451612903,1,0.1,username eles morreram de covil number mesmo ! chumbo é antivírus,morrer covil chumbar antivirus
1619,@areamilitarof Eles morreram de covid 9mm kkkkkk,1,1,neu,neu,0,False,0.020833333333333332,0,0.0,username eles morreram de covil 9mm kkk,morrer covil 9mm kkk
1620,"@areamilitarof O cara foi muito safo, ja largou a moto e se afastou para não ser revistado e ter tempo de reação.",0,1,neu,neg,1,False,0.02654867256637168,1,0.09090909090909091,"username o cara foi muito safo , já largou a moto e se afastou para não ser revistado e ter tempo de reação .",cara safo ja largar moto afastar nao ser revistar ter tempo reacao
